Image Directory: C:/Users/sujit/PycharmProjects/Road-Sign-Recognition/Dataset/Train/6

Summary Statistics
================================================================================
Total Images Processed: 420

Class                     Count      Avg Confidence      
--------------------------------------------------------------------------------
END OF SPEED LIMIT 80     417        0.9965              
 END OF NO OVERTAKING FOR TRUCKS 2          0.8528              
 KEEP LEFT                1          0.9806              



Detailed Prediction Results
================================================================================
Image Name                     Predicted Class           Confidence Score    
--------------------------------------------------------------------------------
00006_00000_00000.png          END OF SPEED LIMIT 80     0.9997              
00006_00000_00001.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00002.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00003.png          END OF SPEED LIMIT 80     0.9999              
00006_00000_00004.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00005.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00006.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00007.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00008.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00009.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00010.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00011.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00012.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00013.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00014.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00015.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00016.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00017.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00018.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00019.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00020.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00021.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00022.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00023.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00024.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00025.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00026.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00027.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00028.png          END OF SPEED LIMIT 80     1.0000              
00006_00000_00029.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00000.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00001.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00002.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00003.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00004.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00005.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00006.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00007.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00008.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00009.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00010.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00011.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00012.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00013.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00014.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00015.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00016.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00017.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00018.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00019.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00020.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00021.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00022.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00023.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00024.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00025.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00026.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00027.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00028.png          END OF SPEED LIMIT 80     1.0000              
00006_00001_00029.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00000.png          END OF SPEED LIMIT 80     0.9999              
00006_00002_00001.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00002.png          END OF SPEED LIMIT 80     0.9995              
00006_00002_00003.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00004.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00005.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00006.png          END OF SPEED LIMIT 80     0.9999              
00006_00002_00007.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00008.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00009.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00010.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00011.png          END OF SPEED LIMIT 80     0.9999              
00006_00002_00012.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00013.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00014.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00015.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00016.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00017.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00018.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00019.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00020.png          END OF SPEED LIMIT 80     1.0000              
00006_00002_00021.png          END OF SPEED LIMIT 80     1.0000              
